key,input,outcome
FVSDFHKTRXNTNX-UHFFFAOYSA-N,COC1=CC=C(S(=O)(=O)N(CCC2=CC=CC=C2)CC(=O)O)C=C1Cl,0.2755775451660156
JJSJXYVOHHMPQN-AATRIKPKSA-N,CC1(C)OC(/C=C/C2=CC=CN=C2)=CC1=O,0.13861386477947235
IXXVOBKEHRSFMP-QGZVFWFLSA-N,CC[C@@H]1C(=O)N(C)C2=CN=C(N3C=CC4=CC(F)=CC=C34)N=C2N1C1CCCC1,0.5742574334144592
UNMPPPGEZMOFAY-UHFFFAOYSA-N,O=C1C2=CC=CC=C2N=C(CCC2=CNC3=CC=CC=C23)N1C1=CC=CC(Br)=C1,0.7859736084938049
DKNICMFSCPSEIP-UHFFFAOYSA-N,COC1=CC=C(C(=O)NC2=CC(C)=C(NC(=O)C3=CC=CC=N3)C=N2)C=C1,0.4381188154220581
JXYOTCLICONIGY-UHFFFAOYSA-N,CC1=C(F)C=CC=C1C(=O)NC1=CC=CC=N1,0.1985010951757431
YXUCGRIKEPQUEQ-ARDXYTESSA-N,C=C1C(=O)O[C@H]2[C@H]1CC/C(COC(=O)C1=CN(C)C3=CC=CC=C13)=C/CC[C@@]1(C)O[C@@H]21,0.37920790910720825
LPCVZVMPDVFMLI-UHFFFAOYSA-N,CC1=C(C2=NC3=CC(C(F)(F)F)=CC=C3N2C)C(C2=CC=C(Cl)C(Cl)=C2)N2N=CC=C2N1,0.7970296740531921
BYKSGIBZZYJFEU-UHFFFAOYSA-N,CC1=CC2=C(C=C1C1=CC=C(NCC3=C(F)C=CC=C3Cl)N=C1)OC(F)(F)O2,0.3531353175640106
ZMONKGJOFYGVRE-OHDFALRFSA-N,CC(=O)NC(C(=O)NCCCC(NC(=O)C1=CC2=CC=CC=C2N1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N(C)CC1=CC=CC=C1)[C@@H](C)O,0.4686468541622162
BGJPJCPOUAXYOC-UHFFFAOYSA-N,CC1=CC=C(O)C(C(=O)C2=CN=CN=C2)=C1,0.15346534550189972
OCFACRWFEFGYDB-UHFFFAOYSA-N,OC1=CC=C(O)C(C2CCCCCCC2)=C1,0.2268976867198944
SEOZZTGAEFZRNA-UHFFFAOYSA-N,CC1=NN2C(=O)C=C(C3=CC=C(OC(C)C)C=C3)NC2=C1CC1=CC=C(Cl)C=C1,0.7455445528030396
UIFKHGUXZDWVGO-XAYSYOTPSA-N,C[C@@]12C(=O)N(C3=CC=CC(Br)=C3)C(=O)N1[C@H](C1=CC=C(Cl)C=C1)[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@H]21,0.6893564462661743
TVRDBPADUACMGY-UHFFFAOYSA-N,CCCCCCSC1=CC(C2=C(NCC3=CC=CC=C3)N3C(=N2)C=CC(C)=C3)=CC=C1OC.O=C(O)C(F)(F)F,0.5523338317871094
QDTUIHOOSMFIDM-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C(CC(=O)O)CC2,0.14851485192775726
QOBGWWQAMAPULA-RLLQIKCJSA-N,CN(C)CCO[C@]1(C2=CC=CC=C2)C[C@H]2CC[C@]1(C)C2(C)C,0.6472772359848022
CHDGAVDQRSPBTA-UHFFFAOYSA-N,CCS(=O)(=O)OC1=CC=C2C(C)=C(C)C(=O)OC2=C1,0.3320957124233246
PEHIYOQUUMHTNJ-INIZCTEOSA-N,NC1=NC=NC2=C1N=C(SC1=CC3=C(C=C1Br)OCO3)N2CCC1CCN(C(=O)[C@@H]2CCCN2)CC1,0.4108910858631134
SVETZGCVGDLYIP-UHFFFAOYSA-N,CN(C)C1=CC=C(C#CC2=NC=NC(NC3CCCCC3)=C2C2=CC=C(Cl)C=C2)C=C1,0.8118811845779419
QHSJBEKEFQKRGE-UHFFFAOYSA-N,CC(=O)SCCSP(=O)(OCC1=C(O)C=C(N2C=C(C)C(=O)NC2=O)O1)OC1=C(CO)OC(N2C=C(C)C(=O)NC2=O)=C1,0.19282178580760956
GJLZZFMOTYNFTR-PKNBQFBNSA-N,CCN(C)C(=O)OC1=CC=CC(CCNC(=O)/C=C/C2=CC=C(O)C(OC)=C2)=C1,0.4608675241470337
PKQNMQSZDCVFLD-UHFFFAOYSA-N,CC1=NC=C(F)C=C1C1CCCN1C1=NC2=C(C(=O)NC3CCC3)C=NN2C=C1,0.5648514628410339
NOTHLVOFIJJGMM-UHFFFAOYSA-N,COC1=CC=C2C=CC=C(CCNC(=O)C3CN(C(=O)C4=CC=NC=C4Cl)C3)C2=C1,0.28094059228897095
OYUPEYJGGPSRJI-UHFFFAOYSA-N,CN1CCN(CC2=CC=C(C(=O)NN(C3=NC(C#N)=NC=C3Br)C3CCOCC3)C=C2)CC1,0.4092409312725067
NEEOLTLKERUGGM-UHFFFAOYSA-N,CC1=CC=C(OCCOCCN(C)C)C(Cl)=C1.O=C(O)C(=O)O,0.25948846340179443
QMMLHHLWVXDIKW-UHFFFAOYSA-N,CC1=CC=C2C(NCC3=CC=C(NC(=O)C4CCN(CC5=CC=C(F)C=C5F)CC4)C=C3)=NC(N(C)C)=NC2=C1,0.5049505233764648
RDHKGHQJVMOWRC-UHFFFAOYSA-N,O=C(O)CCN1C=C(C2=CC=C3C(=C2)C(O)(C(F)(F)F)C2=CC=CC(CO)=C32)C=N1,0.2846534550189972
JGTHUDHDZLHWCK-UHFFFAOYSA-N,CCOCCCNC(=O)C1CCN(S(=O)(=O)N2CCCC2)CC1,0.21397925913333893
ZJVCOZGAILQSJE-BMRFZXAMSA-N,CC(=O)/C=C/[C@H](CCC1=CC=CC=C1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)N1CCOCC1,0.3477722704410553
YKRJYBLIPVQHIC-UHFFFAOYSA-N,O=C(O)C1=CC=C(NC(=O)C2=CC3=CC(Br)=CC(Br)=C3OC2=O)C=C1,0.19801980257034302
UGODZDORNQOVFI-UHFFFAOYSA-N,CC1=NC2=CC(C3=CC=CS3)=NN2C(NCC(C)(C)CN(C)C)=C1C,0.5668317079544067
JVYPBTFUSNVQST-WISKXVKBSA-N,CC(C)C[C@H]1CNC(=S)N1C[C@H]1CCCN1C[C@H](CC1=CC=C(O)C=C1)N1C[C@H](CC2=CC=CC=C2)N(CCC2=CC=CC=C2)C1=S,0.6905940771102905
YTJHJFNOCXBJFN-UHFFFAOYSA-N,CN(C)CCCN1CCCC2=CC(NC(=N)C3=CC=CS3)=CC=C12,0.3292079269886017
GVOGABPGKFWBNS-LLSZRQSJSA-N,CCCCC1=CN(CC/N=C2\C[C@H]3CC[C@]2(C)C3(C)C)N=N1,0.6014851331710815
QHIXZDPZNKHNBX-JKSUJKDBSA-N,COC1=CC=CC([C@H]2OC3=CC(O)=CC(O)=C3C(=O)[C@@H]2O)=C1,0.20462046563625336
IYKQEQLCCONZGW-UHFFFAOYSA-N,CCOCCC(=O)N1CCC2(CCNCC2CO)CC1,0.3163837790489197
AIZTYZRNBCCRMR-UHFFFAOYSA-N,OC1=CC=C(CC2=NN=C3C=CC(C4=CC=CC=C4)=CN23)C=C1,0.5759075880050659
WYIXGZUDGCSVKP-UHFFFAOYSA-N,COC1=CC(OCC2=C(C)SC(C3=CC=NC(F)=C3)=N2)=C2C=C(C3=CN4N=C(C)C=CC4=N3)OC2=C1,0.4224422574043274
RGWGQAIGACORTH-UHFFFAOYSA-N,CCC(=O)NN1C=NC2=C(C1=O)C1(CCCCC1)CC1=CC=CC=C21,0.3433993458747864
DKNPRPFGGWHHMX-UHFFFAOYSA-N,CCNC(=O)C1=CC=CC(NC(=O)CCC(=O)C2=CC(C)=CC=C2C)=C1,0.29826733469963074
WFDVOZUFGQXBMN-GICOJTESSA-N,C/C(=C1/CCOC1=O)[C@@H](O)[C@@H]1OCC[C@@H](O)[C@H]1O,0.22524753212928772
KCJPHIFGAYCDQF-UHFFFAOYSA-N,COC1=CC=C(OC)C(CNC2=NC=C(C3=CC=C(F)C=C3)N2C)=C1,0.6628713011741638
AIMJDSLMZCDDNT-BXUZGUMPSA-N,CC[C@@]1(O)CCN(C(=O)C2=CC=CN=C2OC)C[C@H]1O,0.10684818774461746
SKAYGFFLRFARDX-OZIXAUCHSA-N,O=C(OC[C@]1(C2=CC=CC=C2)CC[C@H](N2CCC(C3=CC=C(F)C=C3)CC2)CC1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,0.9554455280303955
MZEJDMPWCOAAGT-UHFFFAOYSA-N,C1=CC=C(NCCNC2=NC3=C(C4=CC=C5C=CC=CC5=C4)C=NN3C=C2)C=C1,0.6955445408821106
RTMDCQYUXWCPQG-UHFFFAOYSA-N,CCN1SC2=CC=CC=C2C1=O,0.4554455578327179
GIZYIOOBBUHOBS-UHFFFAOYSA-N,N#CC1=CC=C(C(=O)N2CCC3(CC2)N=C(N)C2=C(F)C=CC(F)=C2N3)C=N1,0.554950475692749
OSPSRUWHYMZFBP-UHFFFAOYSA-N,OC(CCCN1CCC2=C(C3=CC(F)=CC=C3N2C2=CC=C(F)C=C2)C1)C1=CC=CC(C(F)(F)F)=C1,0.7945544719696045
YCCIEQLSDVGOIO-ULKRLTICSA-N,C=C1C(C)CO[C@@]12C[C@@H](C)[C@H]1[C@H](C[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]13C)O2,0.27491748332977295
XJWJQDZWUYUIEM-UHFFFAOYSA-N,NCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,0.8576732873916626
PPJVCMCRSKLLKO-OEAKJJBVSA-N,C/C(=N\NC(=O)C1=CC=CC(S(=O)(=O)N2CCOCC2)=C1)C1=CC=C(OC(F)F)C=C1,0.3316831588745117
BSEVBDOXBOJIQR-OCSSWDANSA-N,CC1=CC=C(CC2=NN(CC(=O)N/N=C/C3=CC=CN3)C(=O)N2CCC2=CNC3=CC=CC=C23)C=C1,0.566006600856781
ORLARZUHOHSRIB-UHFFFAOYSA-N,CCCCCCC(=O)NC1=C2C(=NC3=CC=CC=C13)N(C)CC2,0.49001649022102356
BIZPODKYIXENDL-UHFFFAOYSA-N,CC(CN1C=CC=N1)N1C=NC2=CC=CC(F)=C2C1=O,0.3366336524486542
HOANBKZKJUWEFS-NEBGFLKFSA-N,O=C(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=C(Br)C=CS1,0.16749174892902374
YLDWEHIXIVHXFW-QLBRXNFHSA-N,COC1=CC=CC=C1NS(=O)(=O)C1=CC=C(N/N=C/C=C/C2=CC=CC=C2[N+](=O)[O-])C([N+](=O)[O-])=C1,0.5371286869049072
QNISRMHWDPVSJV-UHFFFAOYSA-N,COC1=CC(C2=NNC=C2C2=CC=C(OCC3=CC=CC=C3)C=C2)=CC(OC)=C1OC,0.5475247502326965
GBGOLZBCTGKYRE-UHFFFAOYSA-N,CCCCCCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)N=C1N,0.4840877056121826
FHFKPIMNMYCUIH-UHFFFAOYSA-N,CCN(CC)CC.NC1=NC(=O)N(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)C=C1F,0.23762376606464386
LTAQEJVORRDKTA-UHFFFAOYSA-N,CCOC(=O)C1CC(=O)C=C(OC(=O)C2CC2)C1,0.16130362451076508
XSSKMYAGAJTGCW-STPXIVCJSA-N,COC(=O)N[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(N5C=CN=C5)[C@@]4(C)CC[C@H]23)C1,0.3564356565475464
JDADEROVQGCQQJ-GFCCVEGCSA-N,N[C@H](CC1=CC(Cl)=C(Cl)C(C2=CN=CC(O)=C2)=C1)C(=O)O,0.18069307506084442
ARUDRDZEAIFFFO-UHFFFAOYSA-N,CCC(C)(NCC(=O)NC(=O)NC)C1=NC=CS1,0.11716171354055405
PITZTJMRXGGMPN-UHFFFAOYSA-N,CCN(CC)CCOC1=CC2=C(C=CC(=O)O2)C=C1OC,0.6628713011741638
MBNLMEFDTDUAQC-UHFFFAOYSA-N,CC1=NN(C(C)C(=O)N2CCC3=CC=CC=C23)C(C)=C1[N+](=O)[O-],0.21947194635868073
ZPPBDGWUMMNKPL-UHFFFAOYSA-N,C=C1C(=O)OCC1C(O)C1=CN(CC2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12,0.5985973477363586
KTKFYAKLGPAHKA-UHFFFAOYSA-N,CN(C)C1=NC2=CC(N3C=NC4=C(SC(C5=CC=C(Cl)C=C5)=C4)C3=O)=CC=C2N1C,0.49504950642585754
MQAGWJGGLKPBSC-UHFFFAOYSA-N,N#[N+]C1=CC=CC(S(=O)(=O)[O-])=C1,0.1683168262243271
RHBJVFYWXNXPEB-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC=CC=C2)C2(CCCCC2)C(C#N)=C(SCC(N)=O)N1,0.2516501545906067
FUMFERFWSZGVIW-NGDVZMDKSA-N,NC1=NC=C(C2=CC([C@@H]3[C@H]4CN(C5COC5)C[C@@H]34)=NC(N3CC4CC3C4)=N2)C=N1,0.4653465449810028
JGOAZQAXRONCCI-SDNWHVSQSA-N,C(=N/NC1=CC=CC=C1)\C1=CC=CC=C1,0.36566871404647827
WQIORBDAXGTWNE-UHFFFAOYSA-N,COC1=CC=C(C(=O)COC(=O)CNC(=O)C2=CC=CS2)C=C1Br,0.24793729186058044
YFAWYXOUAYXLDT-UHFFFAOYSA-N,CCC1=C(C)SC(NC(=O)C2=CC=C(C)C=C2)=C1C(=O)OC(C)(C)C,0.28217822313308716
XZBOLNHKGZOWEI-UHFFFAOYSA-N,CC1=C(C(=O)N2CCC(C3=NC(C#N)=CS3)CC2)C=NN1C1=NC2=C(C(=O)N1)CCC2,0.31270626187324524
PTOCNKSXDLHDSI-UHFFFAOYSA-N,CN(N=O)C1=CC=CC=C1O,0.056105609983205795
LXEAMSGDMHPGRJ-UHFFFAOYSA-N,CC1(C)CCCC(C2=CC=C(Cl)C=C2)=C1CN1CCN(C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C([N+](=O)[O-])=C3)C(OC3=CN=C4NC=CC4=C3)=C2)CC1,0.4455445408821106
WXJVTKCKFVWMGE-UHFFFAOYSA-N,CN1C(SCC(N)=O)=NN=C1C1=CC=C(S(=O)(=O)N2CCCC2)C=C1,0.21089108288288116
BFEFHAHFFFXJIT-FOKLQQMPSA-N,CCO/N=C1\CC(N)CN(C2=NC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,0.03465346619486809
INQANWBOIDMWHI-NRFANRHFSA-N,CC1=CC=CC(N/C(=N\C(=O)C2=C(C)N=C(C)S2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)=C1,0.23547855019569397
SRNBPLVNLYRSLY-GFCCVEGCSA-N,C[C@@H]1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C1=CC=CC(C(F)(F)C2=NNC(=O)C3=CC=CC=C23)=C1,0.44306930899620056
QNKOKCUOLJOQDF-UHFFFAOYSA-N,O=C(CSC1=NC2=CN=C(Cl)N=C2N1C1=CC=C(C2CC2)C2=CC=CC=C12)NC1=CC=C(C(F)(F)F)C=C1,0.4855610430240631
IWGYBCBNNDUSLE-UHFFFAOYSA-N,COC1=CC=C(CNC(=O)C2=CC=C(C3=NC(CSC4=CC=CC=C4)=C(C)O3)C=C2)C=C1OC,0.4682343304157257
CMZVXOQOJGOXSB-UHFFFAOYSA-N,COCCOC1=CC=CC=C1C1C(C(=O)C(C)(C)C)C(=O)C(=O)N1C1=CC=C(C2=COC=C2)C=C1,0.4601897597312927
NJESGTKAAQYDNZ-UHFFFAOYSA-N,O=C(NCCCN1CCOCC1)C1=CC=C(Br)S1,0.5235148668289185
MILFXDLBQWNWQW-CYBMUJFWSA-N,CCC1=CC=C(S(=O)(=O)N2CC[C@@H](N)C2)C=C1CC,0.3448844850063324
JASCOAPMRJUIMY-WOJBJXKFSA-N,CC1=NC([C@](C)(O)C#CC2=CC=C3C(=C2)C2=C(SC(C(N)=O)=N2)[C@](C)(F)CO3)=NO1,0.33828383684158325
PYHQRWGUQOENPZ-UHFFFAOYSA-N,CCOC1=CC=CC=C1C=C1C2=CC=CC=C2C(=O)C2=CC=CC=C12,0.6175742745399475
UPXUTRFDGOIDJI-UHFFFAOYSA-N,O=C(O)C(F)(F)F.C1=CC(CNCC2CN3N=NC=C3CO2)=CO1,0.2772277295589447
LWZPTPFCZNCGBD-UHFFFAOYSA-N,COC1=CC=CC(CNC(=O)C2=CC=C(N3CCOCC3)C([N+](=O)[O-])=C2)=C1,0.3465346395969391
YKYSWSVDOCPYKZ-UHFFFAOYSA-N,CC1=CC=C(C)C2=C1C=C(C)C1=NN=C(SCC(=O)NC3=NC4=C(S3)CCCC4)N21,0.45049506425857544
DYEBQBWYGSPVPH-UHFFFAOYSA-N,O=C(NCCCCCCNC(=O)C1=CC=CC=C1)C1=CC=CC=C1,0.3292079269886017
ZKQKWXGNOYDRHH-UHFFFAOYSA-N,O=C(CC1=CC(Cl)=CC=C1O)NC1=CC=C([N+](=O)[O-])C=C1Cl,0.4554455578327179
AGIUPQUTLBAVDK-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCCCCN(CCCN)C(=O)OC(C)(C)C,0.31056106090545654
YQUMUENGLFKEDT-UHFFFAOYSA-N,COC1=CC=CC=C1C1=NN=C(C2=CC=C(C(=O)NNS(=O)(=O)C3=CC(Cl)=C(Cl)C=C3Cl)C=C2)O1,0.5037128925323486
CMMNPBHEUAWBPK-UHFFFAOYSA-N,COC1=CC=C(NC(=O)C2=C(N)C3=CC=C(C4=CC=CN=C4)N=C3S2)C=C1OC,0.3048679828643799
CFUYGGPBOBIHRG-UHFFFAOYSA-N,O=C(C(=O)N1CCC2=CC=CC=C12)C1=CNC2=CC=CC=C12,0.32425743341445923
OJXIQJYPVLRDEZ-KRWDZBQOSA-N,COC1=CC=C(OC2CCN(C(=O)[C@@H](N)CC3=CNC=N3)CC2)C=C1,0.4669966995716095
AVMNJGDJGHSQDP-UHFFFAOYSA-N,CC(C)(C)C(=O)OC1=COC(CSC2=NC3=CC(C(=O)O)=CC=C3O2)=CC1=O,0.23927392065525055
PURMTHHDJDASBS-UHFFFAOYSA-N,N#CC1=CC(F)=CC(C2=NC(C3=CC=CC=N3)=CO2)=C1,0.5049505233764648
SRJGIPQKULJJRH-UHFFFAOYSA-N,N#CC1=NC=CC=C1CN1C=CN=C1,0.28960394859313965
OKVXWLFRHOXZPA-UHFFFAOYSA-N,O=C(OC1=CC=CC=C1)N1C(=O)NC=C(F)C1=O,0.22359736263751984
IPFWHVBSLPSAGT-CBJLPSGESA-N,O=C(NCCC1=CC=C(Cl)C=C1Cl)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCN1CCCC1)C21CC1,0.3465346395969391
AZKYYOXBOPFROK-UHFFFAOYSA-N,O=C(CSC1=NC2=CC=CC=C2N=C1C1=CC=CC=C1)N1CCCCCC1,0.603960394859314
MHJNFKIKTUBIBH-UHFFFAOYSA-N,CC1=NC2=C(C)C(C)=NN2C(N2CCC(N3CCOCC3)C2)=C1,0.5
XCDQISLHKSKFLH-PWCZCSLDSA-N,CC1=C[C@H]2CC3=C(C=CC(=O)N3)[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@@]12C1=C(NC(=O)C=C1)C3,0.5160890817642212
VTSKDSWGAIIDJV-UHFFFAOYSA-N,O=C1NC2=CC=C(C3=NN=C(NCC4=CC=C(C(F)(F)F)C=C4)SC3)C=C2N1,0.6089109182357788
HXROWJFHWUQPAL-NXLLHMKUSA-N,O=C(/C=C/C1=CC=C(OS(=O)(=O)O)C(OS(=O)(=O)O)=C1)O[C@@H]1C[C@](OS(=O)(=O)O)(C(=O)O)C[C@@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O,0.26914191246032715
KEPCRQPBSHAPNH-UHFFFAOYSA-N,COC1=C(Cl)C=C(Cl)C(O)=C1C(=O)NCCN1CCN(C2=CC=CC=C2)CC1,0.603960394859314
AEZXGOOZIUWETC-RIYZIHGNSA-N,CCOC(=O)C1=C(/N=C/N(C)C)SC2=C1CCC2,0.45577558875083923
QOKWAMNOBLWSAD-TWRBBEJXSA-N,C=C(C)[C@@H](CC)CN1CC[C@H](CNC(=O)C2=CC=C3C=C(Cl)C=CC3=C2)N[C@H](CCN2CCCCC2)C1=O,0.49669966101646423
LPHDIQKURFDTPO-UHFFFAOYSA-N,NC1CN(C2=CC=NC=C2NC2=NC=C3C=CC(C4=C(F)C=CC=C4F)=NN23)CCC1F,0.6031352877616882
UPWIXROBQHXMSV-UHFFFAOYSA-N,CC1=CC(=O)N(C2=NN(C)C=C2)C1=O,0.3045497536659241
ZDCBSMGNORWPAE-UHFFFAOYSA-N,COC1=CC(N2C3=C(C4=NC=NC(N)=C24)CCC3)=CC=C1NC(=O)CN1C=C(C(F)(F)F)N=C1C,0.5330032706260681
XXTKRPLVXDVTJR-UHFFFAOYSA-N,N#CC1=CN=C(SCC(=O)N2CCCCC2)N=C1N,0.28217822313308716
VOEAFQUTYKPXBM-DFHRPNOPSA-N,C[C@@H](OC(=O)COCC1=CC=CC=C1)[C@H](NC(=O)C1=CC=CC=N1)C(=O)NCCCC(=O)OCC1=CC=CC=C1,0.492986798286438
LJFHNQVYXLXWBM-UHFFFAOYSA-N,O=C(NC1=CC=CC(C2=NN3N=CC=CC3=C2C2=CC=NC(NC3=CC=CC(C(F)(F)F)=C3)=N2)=C1)C1=C(F)C=CC=C1F,0.4801980257034302
AYKPYAOQPANRFS-UHFFFAOYSA-N,COC1=CC=C(COC2=CC=C(CN3C=NC4=CC(C5=NOC(C6CCNCC6)=N5)=CC=C34)C=C2OC)C=N1,0.7940181493759155
MDYPEKYXGSHXAG-UHFFFAOYSA-N,CCOC1=C2CN(S(=O)(=O)C3=CC=C(C)C=C3)C(C3=CC=CC(Cl)=C3)CC2NC(C2=CC=CC=C2)C1,0.7888731956481934
IQEPXEFPEIYIJA-UHFFFAOYSA-N,CCN1N=C(C(=O)NC2=NCCS2)C2=CC=CC=C2C1=O,0.19009901583194733
MDXHAAVALMQUQH-KRWDZBQOSA-N,CC(=O)NC1=CC(N2CCC[C@H]2COC2=CC=CC=N2)=NC(N2N=C(C)C=C2C)=N1,0.4752475321292877
IQBOGHOYAOXFPO-UHFFFAOYSA-N,CC1=NN(C2=CC=C(NCCNC(=O)C3=CC=C(Br)O3)N=N2)C=C1,0.3205445408821106
HKYCNLVYXPSQOZ-UHFFFAOYSA-N,CCOC(=O)C1=C(NCC2=CC=CC=C2)N=C(C2=CC=CC=C2)N2CCN=C12,0.7450494766235352
IJLCHNCPLHHMNB-UHFFFAOYSA-N,CC(=O)NCCNC(=O)C1=NN(C)C2=C1COC1=CC=CC=C21,0.24752475321292877
UOVONACJLHZOCD-XBXARRHUSA-N,ClC1=CC=C(CN(CC/C=C/C2=CC=CC=C2)N2C=NC=N2)C(Cl)=C1,0.7745049595832825
WQKUVKYSJGFULB-UHFFFAOYSA-N,COC1=CC2=C(C(C)=C(CC(=O)NCCC3=CC=CC=C3F)C(=O)O2)C=C1OC,0.48762375116348267
JCZPOYAMKJFOLA-IMJSIDKUSA-N,O[C@H]1CNC[C@@H]1O,0.07458745688199997
WERKLXJPXQLJPJ-UHFFFAOYSA-N,C=CCN1C(C2=CC=CC=C2)=CC=C(C#N)C1=O,0.44636964797973633
HVKYWOIKINNFPD-UHFFFAOYSA-N,CC1CCCN1C1=CC=C2N=CC=CC2=C1,0.3297029733657837
SRVYWMPHAPBHFJ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC1=CC=C2C(C3=CC=C(F)C=C3)=CC(C(N)=O)=NC2=C1,0.3589108884334564
WWOMIMPYEWXPPS-UHFFFAOYSA-N,CCOC(=O)CC1=CC=C(N(CC)CC2=NC3=CC(C(F)(F)F)=CC=C3N=C2C2=CC=CC=C2)C=C1,0.6885313391685486
GACRXNRSYVNZIM-UHFFFAOYSA-N,O=C(NC1=CC=CC(Cl)=C1)NC(CCC(=O)N1CCN(C2=NSC3=CC=CC=C23)CC1)C(=O)N1CCN(C2=NSC3=CC=CC=C23)CC1,0.24257425963878632
XSRVHCLDEUYBHD-UHFFFAOYSA-M,C[N+]1=CC=CC(N(CCCCCC2CCCCC2)C2=CC=C(C#N)C=C2)=C1.[I-],0.8222772479057312
SFMBZXLPYFCTAU-RMDVGAJOSA-N,CC(=O)N1[C@@H]2C3=CC=C(/C=C/C4=CC=CC=C4)C(=O)N3C[C@H]1[C@H](CO)[C@H]2C(=O)N(C)C,0.3118811845779419
MNZZTNNRXMEJSU-DZJGSNNOSA-N,C[C@H](C1=CC=C(C(=O)NCCC(=O)O)C=C1)N1C(=O)C(C2=CC=CC(F)=C2)=N[C@]12CC[C@@H](C(C)(C)C)CC2,0.33993399143218994
QTLPNFZRBVSFGU-XMMPIXPASA-N,COC(=O)[C@H](NC(=O)C1=CC(C2=CC=CC=C2)=NC2=CC=CC=C12)C1=CC=C(OC)C=C1,0.3641089200973511
DWUXOADNYZZIEE-UHFFFAOYSA-N,CC1=CC=CC(N2C(=O)N(C3=CC=CC=C3C)C3CS(=O)(=O)CC23)=C1,0.5990098714828491
OVVCFROULCDNBD-UHFFFAOYSA-N,O=C(CCC1CCCN(C(=O)C2=CC3=CC=CC=C3O2)C1)NCC1=CC=C(F)C(F)=C1,0.44306930899620056
OOWGEGYPCQGHJZ-UHFFFAOYSA-N,OCCNC1=CN=CC(C2=CC3=C(C=N2)C=NN3C2=CC=CC(N3CCNCC3)=N2)=N1,0.5808581113815308
SOYRBJOZZUIORF-UHFFFAOYSA-N,CC1=CC=C(N2C(SCC(=O)NC3=CC=C(S(=O)(=O)NC(=O)NC4=CC=CC=C4)C=C3)=NC3=CC=CC=C3C2=O)C=C1,0.22029702365398407
CXMVMWOAQBDGKE-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(=O)C2=C(N(C)C)N=C(NC3=CC=CC=C3)S2)SC2=C1CCCC2,0.3737623691558838
HLLKPHMFUJARJP-ZEMFGHSESA-N,N[C@H](C(=O)N[C@H]1CCC(=O)N(CC(=O)O)C1=O)C1CCCN1,0.1336633712053299
YYUUAXZMRDLMNI-UHFFFAOYSA-N,CCOC(=O)C1=C(C)N(CC2=CC=CC=C2)C2=CC=C(OCC(O)CN3CCN(CC4=CC=CC=C4)CC3)C=C12,0.7920792102813721
BSMXFTMXLBAWBV-HYARGMPZSA-N,CC1=CC=C(CS(=O)(=O)/C(=C/C2=CC=C(Cl)C=C2)C(=O)C2=CC=C(Cl)C=C2)C=C1,0.6287128925323486
CKYVVFHKUHKNAC-WJFTUGDTSA-N,CC(C)(CN)CNC(=O)[C@H]1[C@H](C(=O)NCC2=CC=C(Br)C=C2)[C@@H]2C=C[C@H]1C21CC1,0.23803630471229553
RRGGUNBHDQHVMD-UHFFFAOYSA-N,CC1=NC2=C(C3=C(S2)C(NCC2=CC=CC=C2)=NN3C)C(C)=C1Cl,0.43788307905197144
KKPZLFALOZLDOU-DOTOQJQBSA-N,NC(=O)[C@@H]1OC(=O)N2C3=CC=C(C4=CC=C(CN5C=NC=N5)N=C4)C=C3OC[C@@H]12,0.38737624883651733
HNXZQKZCCDWHKO-UHFFFAOYSA-N,CC1(C)CC(C)(C)C2=CC(N/C(S)=N/C3=CC=C(S(N)(=O)=O)C=C3)=CC=C2S1,0.38985148072242737
GOOKOBTYBFHEOR-UHFFFAOYSA-N,CC1=NC2=CC=CC=C2C(C2=CC=CC(Cl)=C2)=C1C(OC(C)(C)C)C(=O)O,0.3246699571609497
